Arquivo,Receita,Valor
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 3168.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 170296.41
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 1203.84
receitas_abril_2015.csv,OUTRAS RECEITAS, 81340.17
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 38739.35
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27886.16
receitas_abril_2015.csv,TAXA DE TAXI, 868.97
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 2449.15
receitas_abril_2015.csv,Dia: 02/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 12816.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 180836.07
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 835.06
receitas_abril_2015.csv,OUTRAS RECEITAS, 838.00
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 27246.05
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28276.94
receitas_abril_2015.csv,TAXA DE TAXI, 2498.33
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 329.47
receitas_abril_2015.csv,Dia: 03/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2015.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2015.csv,TAXA DE TAXI, 0.00
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2015.csv,Dia: 04/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2015.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2015.csv,TAXA DE TAXI, 0.00
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2015.csv,Dia: 05/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2015.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2015.csv,TAXA DE TAXI, 0.00
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2015.csv,Dia: 06/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 10695.24
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 249705.90
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 1497.07
receitas_abril_2015.csv,OUTRAS RECEITAS, 100.37
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 30064.58
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 38.52
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 51970.29
receitas_abril_2015.csv,TAXA DE TAXI, 1907.48
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 2037.09
receitas_abril_2015.csv,Dia: 07/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 16185.60
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 279907.08
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 665.66
receitas_abril_2015.csv,OUTRAS RECEITAS, 3.40
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 14295.99
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27732.29
receitas_abril_2015.csv,TAXA DE TAXI, 0.00
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 455.92
receitas_abril_2015.csv,Dia: 08/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 4752.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 227239.64
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 648.38
receitas_abril_2015.csv,OUTRAS RECEITAS, 21912.11
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 18581.71
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 144.15
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28779.01
receitas_abril_2015.csv,TAXA DE TAXI, 695.72
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 867.55
receitas_abril_2015.csv,Dia: 09/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 5680.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 205104.08
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 929.20
receitas_abril_2015.csv,OUTRAS RECEITAS, 11209.14
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 12648.03
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 7.24
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 29147.67
receitas_abril_2015.csv,TAXA DE TAXI, 2174.38
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 77701.75
receitas_abril_2015.csv,Dia: 10/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 3344.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 147276.50
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 1628.37
receitas_abril_2015.csv,OUTRAS RECEITAS, 441.68
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 36241.92
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 7.24
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 57042.67
receitas_abril_2015.csv,TAXA DE TAXI, 813.10
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 80.98
receitas_abril_2015.csv,Dia: 11/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2015.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2015.csv,TAXA DE TAXI, 0.00
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2015.csv,Dia: 12/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2015.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2015.csv,TAXA DE TAXI, 0.00
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2015.csv,Dia: 13/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 5184.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 192264.09
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 702.42
receitas_abril_2015.csv,OUTRAS RECEITAS, 158.92
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 55504.58
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28407.91
receitas_abril_2015.csv,TAXA DE TAXI, 2488.67
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 1019.07
receitas_abril_2015.csv,Dia: 14/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 9456.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 342442.61
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 845.93
receitas_abril_2015.csv,OUTRAS RECEITAS, 626.12
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 65836.32
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 566.43
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 29441.21
receitas_abril_2015.csv,TAXA DE TAXI, 1279.71
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 498.75
receitas_abril_2015.csv,Dia: 15/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 8128.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 241974.94
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 810.52
receitas_abril_2015.csv,OUTRAS RECEITAS, 1828.99
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 45554.32
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 71.88
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 29846.32
receitas_abril_2015.csv,TAXA DE TAXI, 2426.19
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 971.61
receitas_abril_2015.csv,Dia: 16/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 5129.60
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 190356.31
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 690.32
receitas_abril_2015.csv,OUTRAS RECEITAS, 181.39
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 73345.09
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 29422.65
receitas_abril_2015.csv,TAXA DE TAXI, 4822.59
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 759.12
receitas_abril_2015.csv,Dia: 17/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 9964.80
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 160676.40
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 1377.47
receitas_abril_2015.csv,OUTRAS RECEITAS, 20852.89
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 46766.73
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 847.09
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 55604.97
receitas_abril_2015.csv,TAXA DE TAXI, 1849.70
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 685.29
receitas_abril_2015.csv,Dia: 18/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2015.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2015.csv,TAXA DE TAXI, 0.00
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2015.csv,Dia: 19/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2015.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2015.csv,TAXA DE TAXI, 0.00
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2015.csv,Dia: 20/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 604.80
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 160864.37
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 702.30
receitas_abril_2015.csv,OUTRAS RECEITAS, 155.79
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 40114.90
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28386.02
receitas_abril_2015.csv,TAXA DE TAXI, 799.12
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 518.60
receitas_abril_2015.csv,Dia: 21/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2015.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2015.csv,TAXA DE TAXI, 0.00
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2015.csv,Dia: 22/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 20624.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 182488.85
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 677.34
receitas_abril_2015.csv,OUTRAS RECEITAS, 113.04
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 41331.40
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 14.76
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 29287.51
receitas_abril_2015.csv,TAXA DE TAXI, 1598.21
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 293.90
receitas_abril_2015.csv,Dia: 23/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 8352.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 333589.51
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 957.29
receitas_abril_2015.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 23425.06
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 14.58
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28553.55
receitas_abril_2015.csv,TAXA DE TAXI, 324.70
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 375.23
receitas_abril_2015.csv,Dia: 24/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 7689.60
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 168112.48
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 691.46
receitas_abril_2015.csv,OUTRAS RECEITAS, 80407.45
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 60155.88
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28111.63
receitas_abril_2015.csv,TAXA DE TAXI, 3288.68
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 174.81
receitas_abril_2015.csv,Dia: 25/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2015.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2015.csv,TAXA DE TAXI, 0.00
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2015.csv,Dia: 26/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_abril_2015.csv,OUTRAS RECEITAS, 0.00
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_abril_2015.csv,TAXA DE TAXI, 0.00
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_abril_2015.csv,Dia: 27/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 8096.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 179248.12
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 1535.06
receitas_abril_2015.csv,OUTRAS RECEITAS, 508.81
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 71168.33
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 25.64
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 49166.88
receitas_abril_2015.csv,TAXA DE TAXI, 1496.48
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 310.85
receitas_abril_2015.csv,Dia: 28/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 7776.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 365905.70
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 734.54
receitas_abril_2015.csv,OUTRAS RECEITAS, 3259.56
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 63561.65
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 30221.38
receitas_abril_2015.csv,TAXA DE TAXI, 2411.32
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 751.19
receitas_abril_2015.csv,Dia: 29/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 7840.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 282853.87
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 702.63
receitas_abril_2015.csv,OUTRAS RECEITAS, 150.10
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 64098.98
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 28115.07
receitas_abril_2015.csv,TAXA DE TAXI, 1378.09
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 428.92
receitas_abril_2015.csv,Dia: 30/04/2015,
receitas_abril_2015.csv,Descrição da Receita,Realizado
receitas_abril_2015.csv,CONVÊNIO PMC, 0.00
receitas_abril_2015.csv,ESTACIONAMENTO ROTATIVO, 6368.00
receitas_abril_2015.csv,MULTAS DE TRÂNSITO, 305663.24
receitas_abril_2015.csv,MULTAS DE TRANSPORTES, 699.30
receitas_abril_2015.csv,OUTRAS RECEITAS, 14175.03
receitas_abril_2015.csv,PÁTIO DE VEÍCULOS, 54629.89
receitas_abril_2015.csv,RECEITAS FINANCEIRAS, 7.72
receitas_abril_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 27617.56
receitas_abril_2015.csv,TAXA DE TAXI, 3014.85
receitas_abril_2015.csv,VISTORIA DE VEÍCULOS, 714.37
receitas_agosto_2015.csv,Descrição da Receita,Realizado
receitas_agosto_2015.csv,CONVÊNIO PMC, 0.00
receitas_agosto_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_agosto_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_agosto_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_agosto_2015.csv,OUTRAS RECEITAS, 0.00
receitas_agosto_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_agosto_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_agosto_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_agosto_2015.csv,TAXA DE TAXI, 0.00
receitas_agosto_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_agosto_2015.csv,Dia: 02/08/2015,
receitas_agosto_2015.csv,Descrição da Receita,Realizado
receitas_agosto_2015.csv,CONVÊNIO PMC, 0.00
receitas_agosto_2015.csv,ESTACIONAMENTO ROTATIVO, 0.00
receitas_agosto_2015.csv,MULTAS DE TRÂNSITO, 0.00
receitas_agosto_2015.csv,MULTAS DE TRANSPORTES, 0.00
receitas_agosto_2015.csv,OUTRAS RECEITAS, 0.00
receitas_agosto_2015.csv,PÁTIO DE VEÍCULOS, 0.00
receitas_agosto_2015.csv,RECEITAS FINANCEIRAS, 0.00
receitas_agosto_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 0.00
receitas_agosto_2015.csv,TAXA DE TAXI, 0.00
receitas_agosto_2015.csv,VISTORIA DE VEÍCULOS, 0.00
receitas_agosto_2015.csv,Dia: 03/08/2015,
receitas_agosto_2015.csv,Descrição da Receita,Realizado
receitas_agosto_2015.csv,CONVÊNIO PMC, 0.00
receitas_agosto_2015.csv,ESTACIONAMENTO ROTATIVO, 7488.00
receitas_agosto_2015.csv,MULTAS DE TRÂNSITO, 227109.04
receitas_agosto_2015.csv,MULTAS DE TRANSPORTES, 651.11
receitas_agosto_2015.csv,OUTRAS RECEITAS, 6539.19
receitas_agosto_2015.csv,PÁTIO DE VEÍCULOS, 34566.82
receitas_agosto_2015.csv,RECEITAS FINANCEIRAS, 5.56
receitas_agosto_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 25307.99
receitas_agosto_2015.csv,TAXA DE TAXI, 2335.89
receitas_agosto_2015.csv,VISTORIA DE VEÍCULOS, 2810.60
receitas_agosto_2015.csv,Dia: 04/08/2015,
receitas_agosto_2015.csv,Descrição da Receita,Realizado
receitas_agosto_2015.csv,CONVÊNIO PMC, 0.00
receitas_agosto_2015.csv,ESTACIONAMENTO ROTATIVO, 15609.60
receitas_agosto_2015.csv,MULTAS DE TRÂNSITO, 419943.17
receitas_agosto_2015.csv,MULTAS DE TRANSPORTES, 682.73
receitas_agosto_2015.csv,OUTRAS RECEITAS, 268.33
receitas_agosto_2015.csv,PÁTIO DE VEÍCULOS, 29759.81
receitas_agosto_2015.csv,RECEITAS FINANCEIRAS, 30.43
receitas_agosto_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 25639.15
receitas_agosto_2015.csv,TAXA DE TAXI, 910.32
receitas_agosto_2015.csv,VISTORIA DE VEÍCULOS, 1913.16
receitas_agosto_2015.csv,Dia: 05/08/2015,
receitas_agosto_2015.csv,Descrição da Receita,Realizado
receitas_agosto_2015.csv,CONVÊNIO PMC, 0.00
receitas_agosto_2015.csv,ESTACIONAMENTO ROTATIVO, 8784.00
receitas_agosto_2015.csv,MULTAS DE TRÂNSITO, 252838.66
receitas_agosto_2015.csv,MULTAS DE TRANSPORTES, 1428.29
receitas_agosto_2015.csv,OUTRAS RECEITAS, 352.72
receitas_agosto_2015.csv,PÁTIO DE VEÍCULOS, 401942.75
receitas_agosto_2015.csv,RECEITAS FINANCEIRAS, 27.22
receitas_agosto_2015.csv,TAXA DE GERENCIAMENTO INTERCAMP, 25693.39
receitas_agosto_2015.csv,TAXA DE TAXI, 2137.53
receitas_agosto_2015.csv,VISTORIA DE VEÍCULOS, 1571.71
receitas_agosto_2015.csv,Dia: 06/08/2015,
receitas_agosto_2015.csv,Descrição da Receita,Realizado
